sno,district,mandal,village,temp_id,long_gis,lat_gis,RL_GIS,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
411,MEDAK,Medak,Pillikotal,1355,78.27,18.04,458,premonsoon 2022,8.25,705,451,0,120,70,0.70,15.4,168,79,1.6,48,29,240,2.23,C2S1,-2.40,P.S.
412,MEDAK,Narasapur,Narasapur,1356,78.28,17.74,554,premonsoon 2022,8.17,1506,964,0,240,260,1.07,55.1,132,142,2,88,63,480,2.82,C3S1,-4.80,P.S.
413,MEDAK,Narasingi,Narasingi,3103,78.42,18.05,,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,MEDAK,Narasapur,Reddypally,1357,78.26,17.79,520,premonsoon 2022,7.98,1797,1150,0,310,300,1.30,12.8,226,169,5,144,58,600,3.01,C3S1,-5.80,P.S.
415,MEDAK,Nizampet,Naskal,1358,78.55,18.16,470,premonsoon 2022,8.14,543,348,0,230,20,1.37,9.9,28,46,2,16,39,200,1.41,C2S1,0.60,P.S.
416,MEDAK,Papannapet,Papannapet,1359,78.09,18.04,420,premonsoon 2022,8.26,1122,718,0,240,70,0.63,22.7,234,56,2,56,83,480,1.12,C3S1,-4.80,P.S.
417,MEDAK,Ramayampet,Ramayampet,3104,78.43,18.12,,premonsoon 2022,8.35,706,452,20,130,80,0.80,12.9,86,86,1.6,32,24,180,2.79,C2S1,-0.60,P.S.
418,MEDAK,Regode,T.lingampally,1360,77.83,17.94,562,premonsoon 2022,8.55,393,252,50,80,30,0.33,4.5,42,27,4,32,19,160,0.92,C2S1,-0.60,P.S.
419,MEDAK,Shankarampet ,Gavvalapalli,1361,77.92,18.05,440,premonsoon 2022,8.35,860,550,20,140,120,1.13,17.4,104,81,1,40,44,280,2.12,C3S1,-2.40,P.S.
420,MEDAK,Shankarampet R,Shankarampet,1362,78.37,17.97,495,premonsoon 2022,8.30,686,439,0,150,90,0.72,19.4,54,42,1,8,58,260,1.13,C2S1,-2.20,P.S.
421,MEDAK,Shivampet,Shivampet,1364,78.37,17.79,559,premonsoon 2022,8.32,2162,1384,10,160,400,0.55,233.0,204,251,12,88,83,560,4.61,C3S1,-7.80,P.S.
422,MEDAK,Shivampet,Gudur,1363,78.37,17.78,566,premonsoon 2022,8.11,1217,779,0,120,260,0.47,34.9,120,94,4,104,44,440,1.94,C3S1,-6.40,P.S.
423,MEDAK,Shivampet,Usrikapally,1365,78.39,17.82,552,premonsoon 2022,8.29,607,388,0,90,130,0.65,6.0,22,30,0.49,8,53,240,0.84,C2S1,-3.00,P.S.
424,MEDAK,Tekmal,Tekmal,1366,78.03,17.98,484,premonsoon 2022,8.45,1022,654,40,240,120,0.57,18.2,60,97,1.4,24,63,320,2.36,C3S1,-0.80,P.S.
425,MEDAK,Toopran,Islampur,1367,78.47,17.88,525,premonsoon 2022,8.04,671,429,0,180,60,0.43,21.5,46,51,2,64,15,220,1.49,C2S1,-0.80,P.S.
426,MEDAK,Toopran,Toopran,1368,78.48,17.84,531,premonsoon 2022,8.34,545,349,10,150,30,1.00,35.9,56,42,2,48,19,200,1.29,C2S1,-0.80,P.S.
427,MEDAK,Yeldurthy,Edulapally,1369,78.35,17.97,482,premonsoon 2022,8.23,688,440,0,150,80,0.68,4.0,102,79,2,40,24,200,2.43,C2S1,-1.00,P.S.
428,MEDAK,Yeldurthy,Kukunoor,1370,78.32,17.91,477,premonsoon 2022,8.22,1494,956,0,140,250,0.79,125.0,166,120,1,80,78,520,2.28,C3S1,-7.60,P.S.
429,MEDAK,Yeldurthy,Ramayapally,1371,78.32,17.95,466,premonsoon 2022,8.42,458,293,30,110,30,0.71,9.2,54,40,1,24,24,160,1.38,C2S1,-0.40,P.S.
430,MEDAK,Yeldurthy,Yeldurthy,1373,78.95,18.78,263,premonsoon 2022,8.22,732,468,0,230,70,0.91,11.4,54,55,1,72,24,280,1.44,C2S1,-1.00,P.S.
431,MEDCHAL,Alwal,Old Alwal,1374,78.51,17.49,556,premonsoon 2022,7.11,1281,820,0,200,170,1.89,138.8,118,87,2,136,34,480,1.73,C3S1,-5.60,P.S.
432,MEDCHAL,Bachupalli,Nizampet,1375,78.38,17.52,578,premonsoon 2022,8.22,1505,963,0,250,120,3.19,0.2,345,251,3,40,34,240,7.05,C3S2,0.20,P.S.
433,MEDCHAL,Balanagar,Balanagar 1,1376,78.45,17.47,541,premonsoon 2022,7.73,2169,1388,0,550,320,1.31,3.0,108,405,1,32,34,220,11.87,C3S3,6.60,U.S.
434,MEDCHAL,Balanagar,Balanagar 2,1377,78.45,17.47,532,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,MEDCHAL,Balanagar,Fethenagar,1378,78.44,17.46,540,premonsoon 2022,8.28,1464,937,0,240,120,2.98,0.3,340,249,4,32,29,200,7.66,C3S2,0.80,P.S.
436,MEDCHAL,Dundigal,Dulapally,1380,78.46,17.55,581,premonsoon 2022,7.10,1090,698,0,360,100,1.49,18.0,56,87,3,96,34,380,1.94,C3S1,-0.40,P.S.
437,MEDCHAL,Dundigal,Dundigal,1381,78.42,17.61,599,premonsoon 2022,8.37,1146,733,20,200,110,2.59,4.2,171,164,4,24,34,200,5.04,C3S1,0.40,P.S.
438,MEDCHAL,Dundigal,Shambhirpur,1379,78.37,17.56,236,premonsoon 2022,7.52,960,614,0,250,120,1.39,4.4,48,105,1,48,29,240,2.95,C3S1,0.20,P.S.
439,MEDCHAL,Ghatkesar,Ghatkesar,1382,78.68,17.45,468,premonsoon 2022,7.41,1323,847,0,490,100,2.21,2.0,62,158,7,56,49,340,3.73,C3S1,3.00,U.S.
440,MEDCHAL,Kapra,Balaji Nagar,1384,78.55,17.55,586,premonsoon 2022,6.98,812,520,0,260,90,0.65,44.0,42,40,1.0,120,19,380,0.89,C3S1,-2.40,P.S.
441,MEDCHAL,Kapra,Cherlapally,1383,78.61,17.47,516,premonsoon 2022,7.53,2397,1534,0,320,490,0.94,30.0,126,98,4,272,68,960,1.38,C4S1,-12.80,P.S.
442,MEDCHAL,Keesara,Kessara,1386,78.58,17.48,526,premonsoon 2022,6.64,267,171,0,70,50,0.33,2.6,3,22,0.43,16,15,100,0.96,C2S1,-0.60,P.S.
443,MEDCHAL,Keesara,Yadgarpally,1385,78.63,17.55,553,premonsoon 2022,6.94,953,610,0,240,90,1.24,82.3,90,68,9,112,24,380,1.52,C3S1,-2.80,P.S.
444,MEDCHAL,Kukatpally,Kaithalapur,1389,78.40,17.47,553,premonsoon 2022,8.43,1696,1085,20,250,120,1.44,13.5,410,360,3,16,15,100,15.65,C3S2,3.40,U.S.
445,MEDCHAL,Kukatpally,Kukatpally 1,1387,78.40,17.48,555,premonsoon 2022,7.39,1307,836,0,340,90,1.00,0.01,182,173,1,48,39,280,4.49,C3S1,1.20,P.S.
446,MEDCHAL,Kukatpally,Kukatpally 2,1388,78.39,17.49,577,premonsoon 2022,7.10,1041,666,0,260,130,1.14,12.4,90,50,2,104,44,440,1.04,C3S1,-3.60,P.S.
447,MEDCHAL,Malkajgiri,Malkajgiri,1390,78.54,17.45,527,premonsoon 2022,7.08,1438,920,0,280,180,1.85,103.0,140,102,5,160,29,520,1.94,C3S1,-4.80,P.S.
448,MEDCHAL,Medchal,Gundla pochampally,1392,78.48,17.57,581,premonsoon 2022,7.97,870,557,0,240,90,2.97,14.0,86,143,3,16,29,160,4.92,C3S1,1.60,MR
449,MEDCHAL,Medchal,Medchal,1393,78.49,17.62,561,premonsoon 2022,8.90,4686,2999,30,640,180,2.81,16.3,1156,889,7,24,24,160,30.56,OG,10.20,U.S.
450,MEDCHAL,Medchal,Pudur,1391,78.53,17.62,560,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,MEDCHAL,Qutubullapur,Gajularamaram 1,1395,78.42,17.53,567,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,MEDCHAL,Qutubullapur,Gajularamaram 2,1396,78.42,17.53,567,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,MEDCHAL,Qutubullapur,Jeedimetla,1397,78.47,17.52,549,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,MEDCHAL,Qutubullapur,Qutubullapur 1,1398,78.46,17.50,546,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,MEDCHAL,Qutubullapur,Qutubullapur 2,1399,78.46,17.50,542,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,MEDCHAL,Qutubullapur,Shapurnagar,1394,78.44,17.54,578,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,MEDCHAL,shahmirpet,Jagamguda,1403,78.63,17.62,537,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,MEDCHAL,shahmirpet,Pothaipally,1400,78.54,17.55,587,premonsoon 2022,7.06,1097,702,0,240,130,0.47,33.0,82,50,4,144,15,420,1.06,C3S1,-3.60,P.S.
459,MEDCHAL,shahmirpet,Shahmirpet,1401,78.57,17.58,550,premonsoon 2022,8.02,1140,730,0,170,270,0.84,1.7,8,166,2,64,10,200,5.10,C3S1,-0.60,P.S.
460,MEDCHAL,shahmirpet,Turkapally,1402,78.59,17.67,567,premonsoon 2022,6.99,1340,858,0,370,180,1.51,30.6,78,69,3,128,58,560,1.27,C3S1,-3.80,P.S.
461,MEDCHAL,Uppal,Uppal,1404,78.58,17.41,480,premonsoon 2022,7.80,1193,764,0,230,130,0.87,62.0,120,87,3,120,24,400,1.89,C3S1,-3.40,P.S.
462,MEDCHAL,MEDIPALLY,MEDIPALLY,4007,78.61,17.42,,premonsoon 2022,7.10,1046,669,0,250,100,1.72,49.0,129,106,2.2,80,34,340,2.50,C3S1,-1.80,P.S.
463,MULUGU,Eturu Nagaram,Eturu Nagaram (D),3040,80.44,18.36,,premonsoon 2022,8.02,232,148,0,80,20,0.52,3.4,6,35,2,8,4.86,40,2.41,C1S1,0.80,P.S.
464,MULUGU,Eturu Nagaram,Eturu Nagaram (S),1048,80.42,18.34,72,premonsoon 2022,7.96,1131,724,0,150,230,0.38,3.6,42,176,58,24,4.86,80,8.56,C3S2,1.40,MR
465,MULUGU,Govindaraopet,Pasra,1051,80.17,18.21,128,premonsoon 2022,8.31,1370,877,20,410,90,1.95,38.0,81,195,1,16,53.48,260,5.26,C3S1,3.40,U.S.
466,MULUGU,Govindaraopet,Project Nagar,1052,80.19,18.26,128,premonsoon 2022,8.32,767,491,20,150,160,1.15,7.9,21,145,14,16,14.59,100,6.31,C3S1,1.40,MR
467,MULUGU,Kannaigudem,Kannaigudem,1053,80.35,18.53,85,premonsoon 2022,8.28,902,577,0,190,120,0.39,15.3,46,128,4,32,14.59,140,4.70,C3S1,1.00,P.S.
468,MULUGU,Mangapet,Kamalapuram,1065,80.47,18.27,87,premonsoon 2022,8.27,234,150,0,100,20,0.15,1.0,24,49,6,8,4.86,40,3.37,C1S1,1.20,P.S.
469,MULUGU,Mangapet,Mallur,1066,80.56,18.22,70,premonsoon 2022,8.15,865,554,0,180,110,0.14,36.6,19,79,9,8,43.76,200,2.43,C3S1,-0.40,P.S.
470,MULUGU,Mangapet,Rajupet,1067,80.63,18.15,62,premonsoon 2022,8.24,459,294,0,150,50,0.24,3.6,32,81,2,16,9.72,80,3.94,C2S1,1.40,MR
471,MULUGU,Mulugu,Jakkaram(D),3045,79.91,18.18,,premonsoon 2022,7.87,652,417,0,160,80,0.5,8.9,40,47,2,24,38.90,220,1.38,C2S1,-1.20,P.S.
472,MULUGU,Mulugu,Jakkaram(S),1070,79.89,18.17,242,premonsoon 2022,8.11,667,427,0,300,20,0.46,12.9,10,115,2,24,9.72,100,5.00,C2S1,4.00,U.S.
473,MULUGU,Mulugu,Kasimdevpet,1071,80.00,18.17,207,premonsoon 2022,8.27,2024,1295,0,250,390,0.40,80.1,89,189,2,88,82.65,560,3.47,C3S1,-6.20,P.S.
474,MULUGU,Mulugu,Mulugu,1072,79.94,18.19,222,premonsoon 2022,8.28,848,543,0,110,180,0.36,9.9,33,94,3,24,34.03,200,2.89,C3S1,-1.80,P.S.
475,MULUGU,Tadvai,Beerelli,1079,80.35,18.03,311,premonsoon 2022,8.31,762,488,20,170,70,1.11,26.2,28,92,2,24,19.45,140,3.38,C3S1,1.00,P.S.
476,MULUGU,Tadvai,Gangaram,1080,80.37,18.18,162,premonsoon 2022,8.29,345,221,0,120,40,0.46,1.4,11,40,2,16,14.59,100,1.74,C2S1,0.40,P.S.
477,MULUGU,Tadvai,Lavvala,1081,80.26,18.17,232,premonsoon 2022,8.24,557,356,0,100,50,0.10,133.9,23,70,25,24,14.59,120,2.78,C2S1,-0.40,P.S.
478,MULUGU,Tadvai,Medaram,1082,80.25,18.31,126,premonsoon 2022,8.33,842,539,30,140,100,0.92,38.7,50,96,7,24,29.17,180,3.11,C3S1,-0.20,P.S.
479,MULUGU,Tadvai,Tadvai,1078,80.31,18.24,192,premonsoon 2022,8.19,364,233,0,130,40,0.45,1.8,49,60,8,16,14.59,100,2.61,C2S1,0.60,P.S.
480,MULUGU,Vankatapur,Laxmidevipet,1084,79.96,18.29,184,premonsoon 2022,8.17,4715,3018,0,260,1260,0.49,3.4,177,741,5,40,131.27,640,12.74,C4S4,-7.60,P.S.
481,MULUGU,Venkatapuram,Alubaka ***,3046,80.67,18.21,,premonsoon 2022,8.19,397,254,0,80,60,0.36,1.0,26,52,2,24,4.86,80,2.53,C2S1,0.00,P.S.
482,MULUGU,Venkatapuram,Edira ***,3047,80.73,18.14,,premonsoon 2022,8.24,956,612,0,60,250,0.36,12.5,31,64,1,64,38.90,320,1.56,C3S1,-5.20,P.S.
483,MULUGU,Venkatapuram,Marikal,1086,80.50,18.32,71,premonsoon 2022,8.24,242,155,0,50,40,0.39,11.5,7,19,2,16,9.72,80,0.92,C1S1,-0.60,P.S.
484,MULUGU,Venkatapuram,Nuguru ***,3048,80.55,18.34,,premonsoon 2022,8.16,537,344,0,140,80,0.41,0.8,22,91,1,16,9.72,80,4.42,C2S1,1.20,P.S.
485,MULUGU,Wazeedu,Jagannadhapuram ***,3049,80.51,18.43,,premonsoon 2022,8.28,379,243,0,100,60,0.07,3.0,13,54,3,24,4.86,80,2.63,C2S1,0.40,P.S.
486,MULUGU,Wazeedu,Peddagollagudem ***,3050,80.47,18.47,,premonsoon 2022,8.19,352,225,0,30,70,0.02,80.7,8,64,2,16,4.86,60,3.59,C2S1,-0.60,P.S.
487,MULUGU,Wazeedu,Perur ***,3051,80.39,18.53,,premonsoon 2022,8.2,334,214,0,50,100,0.15,46.7,5,59,21,24,4.86,80,2.87,C2S1,-0.60,P.S.
488,MULUGU,Wazeedu,Tekulagudem ***,3052,80.41,18.57,,premonsoon 2022,8.19,362,232,0,90,40,0.08,2.4,23,50,3,16,4.86,60,2.81,C2S1,0.60,P.S.
489,NAGARKURNOOL,Achampet,Achampet,1405,78.65,16.40,466,premonsoon 2022,8.21,1536,983,0,260,220,0.79,58.9,141,68,1,96,92,620,1.18,C3S1,-7.20,P.S.
490,NAGARKURNOOL,Amarabad,Domalapenta,1406,78.88,16.21,689,premonsoon 2022,8.01,770,493,0,140,90,0.31,36.2,103,47,3,56,39,300,1.18,C3S1,-3.20,P.S.
491,NAGARKURNOOL,Amarabad,Madhavanipally,1407,78.86,16.41,609,premonsoon 2022,8.19,994,636,0,120,170,0.41,57.5,74,46,22,40,63,360,1.06,C3S1,-4.80,P.S.
492,NAGARKURNOOL,Amarabad,Mannanoor,1408,78.76,16.37,617,premonsoon 2022,8.20,1141,730,0,260,140,1.15,44.2,77,99,1.8,72,44,360,2.27,C3S1,-2.00,P.S.
493,NAGARKURNOOL,Amarabad,Vatverlapallly,1409,78.78,16.23,693,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NAGARKURNOOL,Balmur,Balmur,1410,78.57,16.33,455,premonsoon 2022,7.79,1552,993,0,250,280,0.84,56.6,78,72,2,208,24,620,1.25,C3S1,-7.40,P.S.
495,NAGARKURNOOL,Balmur,Banala,1411,78.64,16.32,475,premonsoon 2022,8.27,1554,995,0,130,290,0.51,58.5,184,92,2,112,73,580,1.66,C3S1,-9.00,P.S.
496,NAGARKURNOOL,Balmur,Gattuthummena  ,1412,78.55,16.40,444,premonsoon 2022,8.15,1220,781,0,270,140,1.13,56.2,96,70,13,96,53,460,1.42,C3S1,-3.80,P.S.
497,NAGARKURNOOL,Bijinepalli,Bijinepalli,1413,78.20,16.54,482,premonsoon 2022,7.75,1664,1065,0,170,270,0.72,186.0,116,84,2,168,53,640,1.45,C3S1,-9.40,P.S.
498,NAGARKURNOOL,Charakonda,Charakonda,3105,78.71,16.70,,premonsoon 2022,8.34,4712,3016,20,980,590,2.89,332.0,378,868,106,48,88,480,17.24,C4S4,10.40,U.S.
499,NAGARKURNOOL,Kalwakuthy,GUNDUR,4008,78.46,16.58,,premonsoon 2022,7.93,740,474,0,120,110,0.48,46.9,59,29,1,104,15,320,0.70,C2S1,-4.00,P.S.
500,NAGARKURNOOL,Kalwakuthy,Kalwakuthy,1414,78.49,16.67,495,premonsoon 2022,8.19,1638,1048,0,170,330,1.22,56.2,134,40,1,128,102,740,0.64,C3S1,-11.40,P.S.
501,NAGARKURNOOL,Kalwakuthy,Lingasanipally,1415,78.47,16.55,429,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NAGARKURNOOL,Kalwakuthy,Marchala,1416,78.45,16.69,479,premonsoon 2022,7.66,1796,1149,0,340,250,1.75,57.6,131,140,14,104,73,560,2.57,C3S1,-4.40,P.S.
503,NAGARKURNOOL,Kodair,Kodair,1417,78.27,16.27,375,premonsoon 2022,8.07,1653,1058,0,240,270,0.72,18.3,192,150,3,80,78,520,2.86,C3S1,-5.60,P.S.
504,NAGARKURNOOL,Kodair,Thurkadinne,1418,78.22,16.29,403,premonsoon 2022,8.08,1284,822,0,300,120,0.81,49.9,112,114,5,96,34,380,2.55,C3S1,-1.60,P.S.
505,NAGARKURNOOL,Kollapur,Kollapur,1419,78.31,16.11,297,premonsoon 2022,7.78,2828,1810,0,380,570,0.92,19.3,218,320,2,128,102,740,5.12,C4S1,-7.20,P.S.
506,NAGARKURNOOL,Kollapur,Molachintalapally,1420,78.42,16.14,278,premonsoon 2022,8.18,1450,928,0,210,270,1.28,24.2,138,143,10,112,39,440,2.96,C3S1,-4.60,P.S.
507,NAGARKURNOOL,Lingal,Ambatipally,1421,78.45,16.28,380,premonsoon 2022,7.58,2588,1656,0,330,480,1.32,56.9,211,265,2,168,73,720,4.29,C4S1,-7.80,P.S.
508,NAGARKURNOOL,Lingal,Lingal,1422,78.52,16.27,427,premonsoon 2022,8.12,950,608,0,310,60,2.23,41.4,62,81,4,56,44,320,1.97,C3S1,-0.20,P.S.
509,NAGARKURNOOL,Nagarkurnool,Manthati,1423,78.35,16.44,474,premonsoon 2022,7.84,1122,718,0,290,130,0.28,51.1,49,39,3,152,24,480,0.76,C3S1,-3.80,P.S.
510,NAGARKURNOOL,Nagarkurnool,Nagarkurnool,1424,78.30,16.49,452,premonsoon 2022,7.35,774,495,0,130,100,1.20,53.8,66,47,2,48,39,280,1.22,C3S1,-3.00,P.S.
511,NAGARKURNOOL,Padra,Padra,3106,78.88,16.43,,premonsoon 2022,7.90,3010,1926,0,230,460,0.36,459.0,279,204,109,296,53,960,2.86,C4S1,-14.60,P.S.
512,NAGARKURNOOL,Peddakothapally,Maredumandinne,3107,78.41,16.22,,premonsoon 2022,7.98,1822,1166,0,420,180,1.52,54.1,207,200,58,56,73,440,4.15,C3S1,-0.40,P.S.
513,NAGARKURNOOL,Pentlavelle,Pentlavelle,3108,78.26,16.08,,premonsoon 2022,8.14,2402,1537,0,400,410,1.19,46.2,182,292,3,72,97,580,5.26,C4S2,-3.60,P.S.
514,NAGARKURNOOL,Tadoor,Tadoor,1425,78.36,16.51,443,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,NAGARKURNOOL,Tadoor,Vengampally,1426,78.40,16.54,441,premonsoon 2022,7.93,1450,928,0,440,150,1.85,21.5,87,205,1.6,40,53,320,4.98,C3S1,2.40,MR
516,NAGARKURNOOL,Telkapally,Karvanga,1427,78.41,16.48,429,premonsoon 2022,7.85,2510,1606,0,310,400,1.21,317.0,161,304,32,40,122,600,5.40,C4S1,-5.80,P.S.
517,NAGARKURNOOL,Telkapally,Telkapally,1428,78.44,16.44,441,premonsoon 2022,8.05,2029,1299,0,260,340,0.73,53.9,232,332,16,48,44,300,8.33,C3S1,-0.80,P.S.
518,NAGARKURNOOL,Thimmajipet,Gummakonda,1429,78.19,16.62,516,premonsoon 2022,7.83,1858,1189,0,380,240,1.14,53.7,167,205,11,56,83,480,4.07,C3S1,-2.00,P.S.
519,NAGARKURNOOL,Uppununuthala,Laxmapur,1430,78.53,16.48,419,premonsoon 2022,8.11,2682,1716,0,200,450,0.42,282.4,285,403,165,56,39,300,10.12,C4S3,-2.00,P.S.
520,NAGARKURNOOL,Uppununuthala,Uppununthala,1431,78.59,16.45,430,premonsoon 2022,7.77,2003,1282,0,230,420,0.52,53.9,164,70,4,136,131,880,1.03,C3S1,-13.00,P.S.
521,NAGARKURNOOL,Urkonda,Urkonda,3109,78.41,16.73,,premonsoon 2022,7.53,1563,1000,0,280,190,2.54,54.0,185,107,2,136,53,560,1.97,C3S1,-5.60,P.S.
522,NAGARKURNOOL,Vangoor,Vangoor,1432,78.62,16.61,421,premonsoon 2022,8.24,1588,1016,0,630,50,3.53,20.7,67,325,3,16,15,100,14.13,C3S4,10.60,U.S.
523,NAGARKURNOOL,Veldanda,Veldanda,1433,78.52,16.73,543,premonsoon 2022,7.60,623,399,0,240,20,1.00,33.8,44,23,1,64,34,300,0.58,C2S1,-1.20,P.S.
524,NALGONDA,Advidevulapally,Ulsaipalem,1434,79.50,16.71,108,premonsoon 2022,8.07,884,566,0,270,80,0.57,20.6,52,90,3,64,24,260,2.43,C3S1,0.20,P.S.
525,NALGONDA,Anumula,Anumula,1435,79.29,16.80,138,premonsoon 2022,8.14,1411,903,0,350,150,1.33,27.3,150,164,25,80,39,360,3.76,C3S1,-0.20,P.S.
526,NALGONDA,Anumula,Chintagudem,1436,79.29,16.83,143,premonsoon 2022,7.99,978,626,0,360,50,1.99,46.5,34,109,2,40,44,280,2.83,C3S1,1.60,MR
527,NALGONDA,Anumula,Pulimamidi,1437,79.27,16.88,160,premonsoon 2022,7.93,1369,876,0,480,110,2.61,6.2,52,194,5,56,34,280,5.05,C3S1,4.00,U.S.
528,NALGONDA,Anumula,Rajavaram,1438,79.41,16.68,153,premonsoon 2022,7.92,899,575,0,240,70,0.60,25.1,92,66,1,104,15,320,1.60,C3S1,-1.60,P.S.
529,NALGONDA,Anumula,Sreerampur,1439,79.30,16.73,143,premonsoon 2022,7.12,783,501,0,110,80,0.27,38.7,124,50,24,64,19,240,1.41,C3S1,-2.60,P.S.
530,NALGONDA,Bommakal,Bommakal,1518,0.00,0.00,,premonsoon 2022,7.93,2917,1867,0,480,620,1.92,45.5,116,407,19,120,68,580,7.35,C4S2,-2.00,P.S.
531,NALGONDA,Chandampet,Buddoni thanda,1441,78.96,16.55,411,premonsoon 2022,7.87,3462,2216,0,460,820,2.21,11.5,166,416,5,88,170,920,5.96,C4S2,-9.19,P.S.
532,NALGONDA,Chandampet,Chandampet,1440,78.89,16.58,274,premonsoon 2022,8.12,763,488,0,300,30,1.23,46.9,14,55,1,80,19,280,1.42,C3S1,0.40,P.S.
533,NALGONDA,Chandampet,Kambalapally,1442,79.11,16.45,450,premonsoon 2022,7.82,2489,1593,0,470,390,1.55,235.1,100,229,44,128,112,780,3.57,C4S1,-6.20,P.S.
534,NALGONDA,Chandampet,Thelidevarapally,1443,78.97,16.51,196,premonsoon 2022,8.18,1259,806,0,190,300,0.76,4.5,28,62,9,80,73,500,1.21,C3S1,-6.20,P.S.
535,NALGONDA,Chandampet,Yelmalmanda,1444,79.08,16.44,464,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,NALGONDA,Chandur,Angadipet,1517,79.02,16.98,251,premonsoon 2022,7.96,892,571,0,260,100,0.93,17.2,48,80,6,72,24,280,2.08,C3S1,-0.40,P.S.
537,NALGONDA,Chandur,Bangarigadda,1446,79.01,16.98,260,premonsoon 2022,8.22,986,631,0,380,50,3.21,17.0,40,198,1,8,15,80,9.63,C3S2,6.00,U.S.
538,NALGONDA,Chandur,Chandur,1447,79.06,16.97,248,premonsoon 2022,8.56,1334,854,30,210,40,1.85,50.0,335,225,2,32,29,200,6.92,C3S2,0.80,P.S.
539,NALGONDA,Chandur,Chandur,4009,79.07,16.99,,premonsoon 2022,8.28,1073,687,0,300,60,1.31,137.7,60,68,1,48,73,420,1.45,C3S1,-2.40,P.S.
540,NALGONDA,Chandur,Donipamula,1448,78.98,16.99,281,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,NALGONDA,Chandur,Ghattuppal,1449,78.92,17.06,309,premonsoon 2022,7.63,1350,864,0,210,240,0.52,22.8,120,82,4,160,24,500,1.59,C3S1,-5.80,P.S.
542,NALGONDA,Chandur,Nermata,1450,78.98,17.00,272,premonsoon 2022,8.56,2936,1879,50,710,410,5.45,200.0,58,655,1,16,39,200,20.13,C4S4,11.40,U.S.
543,NALGONDA,Chandur,Pullemla,1451,0.00,0.00,,premonsoon 2022,8.20,755,483,0,230,30,1.04,52.5,50,30,9,80,24,300,0.75,C3S1,-1.40,P.S.
544,NALGONDA,Chandur,Sirdepally,1452,79.06,17.01,236,premonsoon 2022,8.17,1289,825,0,460,90,1.83,52.0,26,214,6,40,19,180,6.95,C3S2,5.60,U.S.
545,NALGONDA,Chinthapally,Kurmed Gate,1453,78.76,16.89,416,premonsoon 2022,8.26,1382,884,0,470,110,2.74,46.9,20,192,3,16,58,280,4.99,C3S1,3.80,U.S.
546,NALGONDA,Chinthapally,Teeded,1454,78.91,16.79,293,premonsoon 2022,7.71,2799,1791,0,410,660,0.45,17.6,84,333,16,264,5,680,5.55,C4S2,-5.40,P.S.
547,NALGONDA,Chityala,Urumadla,1455,79.09,17.18,276,premonsoon 2022,7.87,1372,878,0,280,210,0.51,40.0,110,153,17,136,10,380,3.41,C3S1,-2.00,P.S.
548,NALGONDA,Chityala,Veliminedu,1456,79.02,17.23,314,premonsoon 2022,8.12,1145,733,0,220,210,0.96,46.5,40,97,2.1,48,63,380,2.17,C3S1,-3.20,P.S.
549,NALGONDA,Devarakonda,Kamalapur,1457,78.86,16.73,310,premonsoon 2022,7.43,479,307,0,200,20,0.65,7.4,10,39,2,40,15,160,1.34,C2S1,0.80,P.S.
