sno,district,mandal,village,temp_id,long_gis,lat_gis,RL_GIS,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
276,KHAMMAM,Madhira,Nidhanapuram,3074,80.42,16.92,,premonsoon 2021,8.16,2466,1578,0,450,390,1.24,217,39,329,10,24,107,500,6.4,C4S2,-1,P.S.
277,KHAMMAM,Mudigonda,Banapuram,3075,80.12,17.06,,premonsoon 2021,8.43,946,605,10,230,130,0.52,23,23,87,6,48,39,280,2.27,C3S1,-0.8,P.S.
278,KHAMMAM,Mudigonda,Mudigonda,1234,80.1,17.19,52,premonsoon 2021,8.37,1012,648,10,330,90,0.87,34,21,40,6,48,78,440,0.83,C3S1,-2,P.S.
279,KHAMMAM,Nelakondapalli,Bodulabanda,3076,80.02,17.09,,premonsoon 2021,8.54,690,442,20,200,80,0.56,2,17,69,3,40,24,200,2.14,C2S1,0.4,P.S.
280,KHAMMAM,Nelakondapalli,Buddaram,3077,80.06,17.02,,premonsoon 2021,8.22,1220,781,0,330,160,0.81,29,26,70,1,72,68,460,1.41,C3S1,-2.6,P.S.
281,KHAMMAM,Penuballi,Lankapalli,3078,80.74,17.2,,premonsoon 2021,8.6,1735,1110,30,290,360,1.06,10,22,219,9,16,83,380,4.88,C3S1,-1.2,P.S.
282,KHAMMAM,Penuballi,Lingagudem,1241,80.66,17.26,70,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,KHAMMAM,Penuballi,Penuballi,3079,80.67,17.21,,premonsoon 2021,8.25,4955,3171,0,400,1270,0.78,127,166,510,28,16,384,1619,5.51,C4S2,-24.4,P.S.
284,KHAMMAM,Penuballi,Tallapenta,4006,80.62,17.23,,premonsoon 2021,8.52,1114,713,20,180,230,1.32,10,21,92,7,32,68,360,2.12,C3S1,-3.2,P.S.
285,KHAMMAM,Raghundhapalem,Erlapudi,3080,80.27,17.32,,premonsoon 2021,9.31,3022,1934,10,580,350,1.26,403,111,560,10,8,68,300,14.06,C4S3,5.8,U.S.
286,KHAMMAM,Sathupalli,Cherukupalli,3081,80.78,17.26,,premonsoon 2021,8.44,402,257,20,110,40,0.4,4,10,27,5,24,19,140,0.99,C2S1,-0.2,P.S.
287,KHAMMAM,Sathupalli,Prakashnagar,1235,80.89,17.19,98,premonsoon 2021,8.41,552,353,20,120,70,0.64,27,9,35,3,32,29,200,1.08,C2S1,-1.2,P.S.
288,KHAMMAM,Singareni,Madharam,3082,80.23,17.54,,premonsoon 2021,8.76,735,470,30,300,30,1.32,0.24,7,66,3,8,53,240,1.85,C2S1,1.8,MR
289,KHAMMAM,Thallada,Anjanapuram,1236,80.46,17.21,22,premonsoon 2021,8.83,3960,2534,30,1180,450,1.76,4,167,880,22,8,24,120,34.93,O.G,21.8,U.S.
290,KHAMMAM,Thallada,Laxmipuram,3083,80.48,17.17,,premonsoon 2021,8.48,1193,764,20,370,130,0.62,2,29,113,28,48,53,340,2.67,C3S1,1,P.S.
291,KHAMMAM,Thirumalayapalem,Kakaravai,3084,79.84,17.31,,premonsoon 2021,7.71,3598,2303,0,50,940,0.26,450,48,100,1,264,229,1600,1.09,C4S1,O.G,P.S.
292,KHAMMAM,Thirumalayapalem,Tippareddigudem,3085,79.98,17.37,,premonsoon 2021,8.28,640,410,0,180,90,1.26,12,12,45,3,32,39,240,1.26,C2S1,-1.2,P.S.
293,KHAMMAM,Thirumalayapalem,Bachode,1237,79.9,17.3,159,premonsoon 2021,8.54,950,608,20,260,130,0.54,7,8,80,7,16,63,300,2.01,C3S1,-0.4,P.S.
294,KHAMMAM,Thirumalayapalem,Tirumalayapalem,1238,80.05,17.32,82,premonsoon 2021,8.43,1754,1123,20,230,280,1.48,267,23,250,6,16,73,340,5.9,C3S1,-1.8,P.S.
295,KHAMMAM,Vemsur,Vemsur,1239,80.81,17.14,76,premonsoon 2021,7.66,1805,1155,0,260,370,0.62,90,28,147,7,136,53,560,2.7,C3S1,-6,P.S.
296,KHAMMAM,Vemsur,Kallurigudem,3086,80.75,17.11,,premonsoon 2021,8.36,1541,986,10,370,220,1.28,64,23,238,30,32,34,220,6.98,C3S2,3.2,U.S.
297,KHAMMAM,Vemsur,Kandukuru,3087,80.84,17.07,,premonsoon 2021,8.01,3094,1980,0,340,660,0.32,127,105,178,30,32,238,1060,2.38,C4S1,-14.4,P.S.
298,KHAMMAM,Wyra,Siripuram,1240,80.48,16.86,52,premonsoon 2021,8.56,1150,736,20,340,130,0.62,4,26,106,28,24,63,320,2.58,C3S1,0.8,P.S.
299,KHAMMAM,Yerrupalem,Banigandlapadu,3088,80.48,16.86,,premonsoon 2021,8.17,1091,698,0,280,80,0.93,180,16,55,1,24,92,440,1.14,C3S1,-3.2,P.S.
300,KHAMMAM,Yerrupalem,Bheemavaram,3089,80.51,16.94,,premonsoon 2021,8.49,1116,714,20,360,110,2.11,8,20,190,3,8,34,160,6.53,C3S2,4.4,U.S.
301,KUMURAM BHEEM,Asifabad,Asifabad,1243,79.29,19.36,213,premonsoon 2021,7.45,881,564,0,320,80,0.58,3.02,14,131,6,32,19.45,160,4.5,C3S1,3.2,U.S.
302,KUMURAM BHEEM,Asifabad,Kommuguda,1244,79.25,19.39,237,premonsoon 2021,7.67,1190,762,0,340,150,1.43,43.69,62,172,2,40,43.76,280,4.47,C3S1,1.2,P.S.
303,KUMURAM BHEEM,Bejjur,Bejjur,1245,79.86,19.36,129,premonsoon 2021,7.32,1142,731,0,540,30,1.3,4.63,16,88,12,40,72.93,400,1.91,C3S1,2.8,U.S.
304,KUMURAM BHEEM,Bejjur,Rebbana,1246,79.75,19.4,164,premonsoon 2021,7.35,1008,645,0,430,80,0.94,7.25,20,104,6,48,53.48,340,2.45,C3S1,1.8,MR
305,KUMURAM BHEEM,Dahegaon,Dahegaon,1247,79.7,19.25,134,premonsoon 2021,7.59,736,471,0,280,70,0.12,0.81,26,39,2,56,43.76,320,0.95,C2S1,-0.8,P.S.
306,KUMURAM BHEEM,Jainoor,Rasimetta,1248,79,19.4,394,premonsoon 2021,7.55,910,582,0,300,100,0.48,25.77,33,151,8,32,19.45,160,5.19,C3S1,2.8,U.S.
307,KUMURAM BHEEM,Kagaznagar,Jambugaon,1249,79.58,19.33,166,premonsoon 2021,7.69,233,149,0,50,20,0.02,32.41,9,15,1,16,9.72,80,0.73,C1S1,-0.6,P.S.
308,KUMURAM BHEEM,Kagaznagar,Kagaznagar,1250,79.5,19.36,168,premonsoon 2021,7.61,632,404,0,240,30,0.89,0.2,25,49,4,40,24.31,200,1.51,C2S1,0.8,P.S.
309,KUMURAM BHEEM,Kerameri,Bheemangondi,1251,79.15,19.42,323,premonsoon 2021,7.54,647,414,0,240,20,0.98,46.3,17,38,3,40,34.03,240,1.07,C2S1,0,P.S.
310,KUMURAM BHEEM,Kerameri,Kerameri,1252,79.06,19.44,281,premonsoon 2021,7.39,821,525,0,280,50,0.17,87.57,15,60,8,24,58.34,300,1.51,C3S1,-0.4,P.S.
311,KUMURAM BHEEM,Kowthala,Kowthala,1253,79.73,19.52,175,premonsoon 2021,7.35,568,364,0,250,30,0.22,1.81,13,29,5,32,38.9,240,0.81,C2S1,0.2,P.S.
312,KUMURAM BHEEM,Lingapur,Loddiguda,1254,79.09,19.23,541,premonsoon 2021,7.42,1059,678,0,340,110,0.11,64.62,34,35,7,88,68.07,500,0.68,C3S1,-3.2,P.S.
313,KUMURAM BHEEM,Penchikalpet,Yelkapally,1255,79.76,19.28,152,premonsoon 2021,7.8,266,170,0,40,50,0.01,29.59,9,18,3,24,9.72,100,0.78,C2S1,-1.2,P.S.
314,KUMURAM BHEEM,Rebbena,Rebbena II,1256,79.42,19.26,202,premonsoon 2021,7.75,526,337,0,180,70,0.24,6.24,13,60,6,24,24.31,160,2.06,C2S1,0.4,P.S.
315,KUMURAM BHEEM,Sirput-T,Sirput-T,1257,79.57,19.48,171,premonsoon 2021,7.66,646,413,0,220,80,0.29,1.21,21,42,5,24,48.62,260,1.13,C2S1,-0.8,P.S.
316,KUMURAM BHEEM,Tiryani,Bheempur,1258,79.2,19.11,472,premonsoon 2021,7.6,770,493,0,300,40,0.41,65.63,14,36,6,32,63.21,340,0.85,C3S1,-0.8,P.S.
317,KUMURAM BHEEM,Tiryani,Pangidimadra,1259,79.15,19.25,357,premonsoon 2021,7.76,794,508,0,290,40,0.68,52.34,32,97,10,24,34.03,200,2.98,C3S1,1.8,MR
318,KUMURAM BHEEM,Tiryani,Tiryani,1260,79.27,19.17,282,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,KUMURAM BHEEM,Wankidi,Savathi,1261,79.27,19.57,285,premonsoon 2021,7.55,885,566,0,330,30,0.83,73.48,16,40,4,32,68.07,360,0.92,C3S1,-0.6,P.S.
320,KUMURAM BHEEM,Wankidi,Wankidi,1262,79.32,19.48,219,premonsoon 2021,7.7,875,560,0,380,30,0.76,31.61,14,115,12,56,14.59,200,3.54,C3S1,3.6,U.S.
321,MAHABUBABAD,Bayyaram,Balajipeta,1263,80.09,17.61,104,premonsoon 2021,7.35,1041,666,0,320,80,0.73,5.44,68,95,2,32,58.34,320,2.31,C3S1,0,P.S.
322,MAHABUBABAD,Bayyaram,Gurimalla***,3090,80.06,17.7,,premonsoon 2021,7.39,469,300,0,120,50,0.37,32.01,14,22,4,16,34.03,180,0.71,C2S1,-1.2,P.S.
323,MAHABUBABAD,Bayyaram,Kothagudem***,4015,80.13,17.61,,premonsoon 2021,7.51,1022,654,0,340,70,0.63,8.46,64,136,1,24,43.76,240,3.82,C3S1,2,MR
324,MAHABUBABAD,Bayyaram,Kothapeta***,3091,80.17,17.57,,premonsoon 2021,7.38,1136,727,0,290,120,1.37,65.63,37,109,8,24,63.21,320,2.65,C3S1,-0.6,P.S.
325,MAHABUBABAD,Bayyaram,Motlathimapuram***,3092,80.09,17.69,,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,MAHABUBABAD,Chinna Gudur,Chinna Gudur,1264,79.89,17.51,178,premonsoon 2021,7.99,816,522,0,280,70,1.05,30.2,36,102,5,16,43.76,220,2.99,C3S1,1.2,P.S.
327,MAHABUBABAD,Dhantalapally,Dhantalapally,1265,79.73,17.51,202,premonsoon 2021,7.38,1084,694,0,170,210,1.1,25.77,36,116,1,32,53.48,300,2.91,C3S1,-2.6,P.S.
328,MAHABUBABAD,Dornakal,Gollacherla,1266,80.09,17.47,91,premonsoon 2021,7.86,1432,916,0,400,160,3.91,14.09,59,196,12,64,34.03,300,4.92,C3S1,2,MR
329,MAHABUBABAD,Dornakal,Mannegudem,1268,80.04,17.37,71,premonsoon 2021,7.54,796,509,0,200,70,2.86,20.94,41,49,3,32,43.76,260,1.32,C3S1,-1.2,P.S.
330,MAHABUBABAD,Dornakal,Perumalla Sankeesa,1267,80.05,17.42,89,premonsoon 2021,7.77,896,573,0,260,90,0.88,1.01,23,105,5,16,34.03,180,3.4,C3S1,1.6,MR
331,MAHABUBABAD,Gangaram,Gangaram,1269,80.22,17.85,285,premonsoon 2021,7.31,360,230,0,140,20,0.18,14.09,14,24,2,16,24.31,140,0.85,C2S1,0,P.S.
332,MAHABUBABAD,Gangaram,Komatlagudem,1270,80.23,17.88,280,premonsoon 2021,7.24,812,520,0,230,70,0.41,61.6,19,63,2,24,48.62,260,1.7,C3S1,-0.6,P.S.
333,MAHABUBABAD,Garla,Garla***,3093,80.16,17.51,,premonsoon 2021,7.92,1084,694,0,250,170,1.56,69.25,25,121,4,40,58.34,340,2.85,C3S1,-1.8,P.S.
334,MAHABUBABAD,Garla,Maddivancha***,3094,80.1,17.51,,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,MAHABUBABAD,Gudur,Gudur,1271,79.98,17.8,208,premonsoon 2021,7.02,953,610,0,280,80,0.89,33.82,31,79,4,16,58.34,280,2.05,C3S1,0,P.S.
336,MAHABUBABAD,Kesamudram,Kalwala,1272,79.89,17.66,217,premonsoon 2021,7.19,1899,1215,0,110,430,0.96,199.71,59,275,9,32,72.93,380,6.13,C3S1,-5.4,P.S.
337,MAHABUBABAD,Kesamudram,Kesamudram,1273,79.91,17.68,214,premonsoon 2021,7.59,1299,831,0,220,270,0.32,1.81,42,211,11,16,34.03,180,6.84,C3S1,0.8,P.S.
338,MAHABUBABAD,Koravi,Ayyagaripally,1274,79.99,17.5,182,premonsoon 2021,7.85,1010,646,0,210,160,0.66,3.42,42,75,5,32,58.34,320,1.82,C3S1,-2.2,P.S.
339,MAHABUBABAD,Koravi,Mogilicherla,1275,80.03,17.54,127,premonsoon 2021,8.02,1265,810,0,360,150,3.84,13.69,25,189,2,24,43.76,240,5.31,C3S1,2.4,MR
340,MAHABUBABAD,Koravi,Upperagudem,1276,80.04,17.45,94,premonsoon 2021,8.32,1948,1247,20,610,190,2.13,75.7,27,374,25,8,48.62,220,10.97,C3S2,8.2,U.S.
341,MAHABUBABAD,Kothaguda,Kothaguda,1277,80.06,17.91,197,premonsoon 2021,7.98,502,321,0,160,50,0.37,4.23,21,64,1,24,14.59,120,2.54,C2S1,0.8,P.S.
342,MAHABUBABAD,Kothaguda,Madagudem,1278,80.18,17.84,224,premonsoon 2021,7.86,902,577,0,300,90,0.36,59.39,26,92,3,32,53.48,300,2.31,C3S1,0,P.S.
343,MAHABUBABAD,Kothaguda,Sidireddypally,1279,80.05,17.99,201,premonsoon 2021,7.69,633,405,0,170,90,0.41,4.43,25,65,6,16,34.03,180,2.11,C2S1,-0.2,P.S.
344,MAHABUBABAD,Mahabubabad,Amanagal,1280,79.91,17.59,206,premonsoon 2021,7.54,639,409,0,180,60,0.46,25.16,32,54,4,24,34.03,200,1.66,C2S1,-0.4,P.S.
345,MAHABUBABAD,Mahabubabad,Mahabubabad,1281,80,17.6,120,premonsoon 2021,7.16,1247,798,0,190,220,0.45,6.84,47,121,4,24,58.34,300,3.04,C3S1,-2.2,P.S.
346,MAHABUBABAD,Marripeda,Giripuram,1282,79.88,17.37,180,premonsoon 2021,7.84,518,332,0,190,60,0.59,6.24,18,75,1,16,24.31,140,2.76,C2S1,1,P.S.
347,MAHABUBABAD,Marripeda,Marripeda,1283,79.89,17.39,179,premonsoon 2021,7.25,1530,979,0,280,320,0.91,4.23,24,275,5,24,29.17,180,8.91,C3S2,2,MR
348,MAHABUBABAD,Marripeda,Yellampet,1284,79.86,17.45,183,premonsoon 2021,7.33,538,344,0,100,80,0.35,6.04,30,41,2,16,29.17,160,1.41,C2S1,-1.2,P.S.
349,MAHABUBABAD,Narasihulapet,Komalavancha,1285,79.79,17.53,183,premonsoon 2021,7.19,678,434,0,150,100,0.49,8.05,26,49,1,16,43.76,220,1.44,C2S1,-1.4,P.S.
350,MAHABUBABAD,Nellikudur,Chinna Nagaram,1286,79.77,17.64,210,premonsoon 2021,8.19,787,504,0,190,70,1.19,102.47,26,96,3,16,38.9,200,2.95,C3S1,-0.2,P.S.
351,MAHABUBABAD,Nellikudur,Nellikudur,1287,79.76,17.59,196,premonsoon 2021,7.11,921,589,0,330,20,2.19,47.91,32,62,2,16,63.21,300,1.56,C3S1,0.6,P.S.
352,MAHABUBABAD,Nellikudur,Ramanjapuram,1288,79.72,17.62,196,premonsoon 2021,8.1,440,282,0,130,50,0.19,2.42,18,28,4,24,24.31,160,0.96,C2S1,-0.6,P.S.
353,MAHABUBABAD,Peddavangara,Waddekothapalli,1289,79.56,17.53,223,premonsoon 2021,7.42,725,464,0,180,100,1.3,18.92,26,85,4,16,34.03,180,2.76,C2S1,0,P.S.
354,MAHABUBABAD,Torrur,Haripirala,1290,79.65,17.52,205,premonsoon 2021,7.33,527,337,0,120,90,0.39,5.44,32,65,5,16,24.31,140,2.39,C2S1,-0.4,P.S.
355,MAHABUBABAD,Torrur,Torrur,1291,79.66,17.58,227,premonsoon 2021,7.54,532,340,0,130,70,0.35,5.03,31,74,4,24,9.72,100,3.22,C2S1,0.6,P.S.
356,MAHABUBNAGAR,Addakal,Addakal,1292,77.95,16.49,374,premonsoon 2021,7.77,1257,804,0,200,280,0.43,3,24,103,1,40,73,400,2.24,C3S1,-4,P.S.
357,MAHABUBNAGAR,Balanagar,Udityal,3095,78.12,16.97,,premonsoon 2021,7.77,417,267,0,160,10,0.51,36,8,24,1,32,19,160,0.82,C2S1,0.001,P.S.
358,MAHABUBNAGAR,Bhoothpur,Bhoothpur,1293,78.06,16.7,438,premonsoon 2021,7.97,865,554,0,310,70,1.34,17,8,72,3,24,53,280,1.87,C3S1,0.6,P.S.
359,MAHABUBNAGAR,Bhoothpur,Elkicherla,1294,78.12,16.62,452,premonsoon 2021,7.85,1275,816,0,300,160,0.38,108,23,97,7,80,53,420,2.06,C3S1,-2.4,P.S.
360,MAHABUBNAGAR,CC Kunta,Damagnapur,1295,77.76,16.5,350,premonsoon 2021,8.11,1716,1098,0,340,200,0.97,254,24,161,21,24,102,480,3.19,C3S1,-2.8,P.S.
361,MAHABUBNAGAR,CC Kunta,Kurumurthy,1296,77.82,16.44,316,premonsoon 2021,7.84,969,620,0,200,170,0.36,42,14,81,28,56,34,280,2.09,C3S1,-1.6,P.S.
362,MAHABUBNAGAR,CC Kunta,Thirmalapur,1297,77.82,16.48,339,premonsoon 2021,7.88,1229,787,0,210,250,1,11,33,114,4,24,73,360,2.61,C3S1,-3,P.S.
363,MAHABUBNAGAR,Devarkadara,Chinnarajmoor,1299,77.77,16.68,390,premonsoon 2021,7.88,1103,706,0,200,210,0.56,16,31,130,3,24,49,260,3.51,C3S1,-1.2,P.S.
364,MAHABUBNAGAR,Devarkadara,Devarakadra,1300,77.83,16.61,380,premonsoon 2021,8.75,1598,1023,30,600,100,1.79,14,16,292,0,8,39,180,9.45,C3S1,9,U.S.
365,MAHABUBNAGAR,Devarkadara,Koukuntla,1301,77.86,16.52,353,premonsoon 2021,7.41,3797,2430,0,130,860,0.25,333,135,285,9,232,160,1240,3.52,C4S1,-22.2,P.S.
366,MAHABUBNAGAR,Devarkadara,Meenuguvanipally,1302,77.81,16.59,360,premonsoon 2021,7.66,1358,869,0,150,310,0.78,48,28,104,2,56,73,440,2.15,C3S1,-5.8,P.S.
367,MAHABUBNAGAR,Gandeed,Mohammadabad,1328,77.9,16.9,553,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,MAHABUBNAGAR,Gandeed,Salkerpet,1303,77.8,16.95,487,premonsoon 2021,7.75,752,481,0,130,150,0.47,35,11,28,2,32,58,320,0.67,C3S1,-3.8,P.S.
369,MAHABUBNAGAR,Hanwada,Hanwada,1304,77.9,16.81,541,premonsoon 2021,8.12,1615,1034,0,210,400,0.44,7,20,85,2,48,122,620,1.49,C3S1,-8.2,P.S.
370,MAHABUBNAGAR,Hanwada,Vepur,3097,77.79,16.84,,premonsoon 2021,7.8,2230,1427,0,250,510,0.86,91,23,197,1,80,117,680,3.28,C3S1,-8.6,P.S.
371,MAHABUBNAGAR,Jadcherla,Jadcherla,1305,78.12,16.77,567,premonsoon 2021,7.95,1405,899,0,150,250,0.94,221,18,39,2,96,92,620,0.68,C3S1,-9.4,P.S.
372,MAHABUBNAGAR,Jadcherla,Konded,1306,78.27,16.83,514,premonsoon 2021,8.26,788,504,0,200,90,0.7,47,13,66,1,24,44,240,1.85,C3S1,-0.8,P.S.
373,MAHABUBNAGAR,Koilkonda,Dammaipally,1307,77.9,16.76,512,premonsoon 2021,8.15,1351,865,0,290,210,0.79,55,22,169,47,24,44,240,4.74,C3S1,1,P.S.
374,MAHABUBNAGAR,Koilkonda,Koilkonda,1308,77.79,16.76,452,premonsoon 2021,8.44,2616,1674,20,310,530,0.12,168,31,323,38,48,97,520,6.17,C4S2,-3.8,P.S.
375,MAHABUBNAGAR,Mahabubnagar (R) ,Kodur,1312,77.92,16.68,413,premonsoon 2021,8.3,2213,1416,10,400,390,0.82,135,33,221,215,32,68,360,5.07,C3S1,1,P.S.
376,MAHABUBNAGAR,Mahabubnagar(U),Yenugonda,1313,78.02,16.76,491,premonsoon 2021,8.22,2192,1403,0,140,520,0.42,176,25,259,38,64,73,460,5.25,C3S1,-6.4,P.S.
377,MAHABUBNAGAR,Midjil,Kothapalli,1316,78.23,16.75,477,premonsoon 2021,8.44,1628,1042,20,460,190,1.18,57,20,205,1,32,73,380,4.57,C3S1,2,MR
378,MAHABUBNAGAR,Midjil,Midjil,1317,78.32,16.73,469,premonsoon 2021,7.96,1068,684,0,140,190,0.27,147,11,37,1,96,53,460,0.74,C3S1,-6.4,P.S.
379,MAHABUBNAGAR,MOOSPET,MOOSPET,3100,77.98,16.6,,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,MAHABUBNAGAR,Nawabpet,Nawabpet,1323,78.02,16.89,597,premonsoon 2021,7.67,2318,1484,0,430,470,1.52,26,25,423,15,24,39,220,12.39,C4S1,4.2,U.S.
381,MAHABUBNAGAR,Rajapur,Rajapur,1324,78.15,16.84,554,premonsoon 2021,7.23,2035,1302,0,230,340,0.82,288,36,196,2,48,107,560,3.6,C3S1,-6.6,P.S.
382,MANCHERIAL,Bellampally,Bellampally I,1329,79.5,19.07,217,premonsoon 2021,7.54,983,629,0,270,130,0.92,26.57,36,83,2,48,53.48,340,1.96,C3S1,-1.4,P.S.
383,MANCHERIAL,Bhimini,Rampur,1330,79.58,19.17,166,premonsoon 2021,7.5,1387,888,0,380,120,1.83,138.31,45,125,5,64,68.07,440,2.59,C3S1,-1.2,P.S.
384,MANCHERIAL,Chennur,Chennur I,1331,79.78,18.85,126,premonsoon 2021,7.7,697,446,0,240,70,1.08,8.66,27,63,2,32,38.9,240,1.77,C2S1,0,P.S.
385,MANCHERIAL,Chennur,Kommera,1332,79.8,18.77,113,premonsoon 2021,7.8,765,490,0,240,90,0.76,7.85,29,66,2,32,43.76,260,1.78,C3S1,-0.4,P.S.
386,MANCHERIAL,Dandepally,Myadaripet,1333,79.14,19.01,176,premonsoon 2021,7.89,1020,653,0,300,110,1.32,51.94,33,81,2,48,58.34,360,1.86,C3S1,-1.2,P.S.
387,MANCHERIAL,Hazipur,Hazipur,1334,79.32,18.87,162,premonsoon 2021,7.9,1011,647,0,300,120,1.06,49.52,33,88,3,48,58.34,360,2.02,C3S1,-1.2,P.S.
388,MANCHERIAL,Jaipur,Jaipur,1335,79.58,18.84,146,premonsoon 2021,8.3,3550,2272,30,770,630,0.97,5.03,101,341,11,136,179.89,1080,4.51,C4S2,-5.59,P.S.
389,MANCHERIAL,Jaipur,Kundaram,1336,79.63,18.79,161,premonsoon 2021,7.67,418,268,0,160,40,0.47,18.32,15,31,2,16,34.03,180,1,C2S1,-0.4,P.S.
390,MANCHERIAL,Jannaram,Indanpally,1337,78.94,19.15,201,premonsoon 2021,8.3,5055,3235,30,1310,730,13.9,4.23,151,341,25,168,369.51,1939,3.37,OUT OF SAR GRAPH,-11.99,P.S.
391,MANCHERIAL,Kannepally,Jankapur,1338,79.41,19,191,premonsoon 2021,7.86,1355,867,0,370,180,2.79,1.81,46,119,4,56,68.07,420,2.52,C3S1,-1,P.S.
392,MANCHERIAL,Kasipet,Kondapur,1339,79.4,19.04,203,premonsoon 2021,7.59,1319,844,0,390,150,2.66,11.07,45,122,3,56,63.21,400,2.65,C3S1,-0.2,P.S.
393,MANCHERIAL,Kotapally,Kotapally,1340,79.88,18.95,118,premonsoon 2021,7.74,816,522,0,290,80,0.79,6.24,27,71,6,40,43.76,280,1.85,C3S1,0.2,P.S.
394,MANCHERIAL,Laxettipet,Luxettipet,1341,79.2,18.88,158,premonsoon 2021,7.72,413,264,0,180,30,0.84,1.01,14,36,2,16,29.17,160,1.24,C2S1,0.4,P.S.
395,MANCHERIAL,Mandamarri,Mandamarri,1342,79.48,18.98,165,premonsoon 2021,7.9,1277,817,0,360,180,0.59,3.83,39,121,4,56,63.21,400,2.63,C3S1,-0.8,P.S.
396,MANCHERIAL,Mandamarri,Ponnaram,1343,79.54,18.94,165,premonsoon 2021,7.89,2000,1280,0,520,310,0.87,2.82,58,182,10,88,102.1,640,3.13,C3S1,-2.4,P.S.
397,MANCHERIAL,Nennel,Nennel,1344,79.63,19.08,168,premonsoon 2021,7.54,558,357,0,150,40,0.25,75.7,21,41,2,24,34.03,200,1.26,C2S1,-1,P.S.
398,MANCHERIAL,Tandur,Tandur ,1345,79.46,19.16,231,premonsoon 2021,7.61,473,303,0,160,50,0.64,1.81,16,32,2,24,29.17,180,1.04,C2S1,-0.4,P.S.
399,MANCHERIAL,Vemanpally,Neelwai,1346,79.82,19.05,115,premonsoon 2021,7.64,728,466,0,210,60,0.27,85.16,26,61,3,32,43.76,260,1.65,C2S1,-1,P.S.
400,MEDAK,Alladurg,Alladurg,1347,77.94,17.97,499,premonsoon 2021,6.99,826,529,0,270,80,1.08,48,21,58,2,56,44,320,1.41,C3S1,-1,P.S.
401,MEDAK,Alladurg,Muslapur,1372,77.99,17.92,506,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,MEDAK,Chegunta,Chegunta,1348,78.52,17.93,538,premonsoon 2021,7.83,543,348,0,190,40,1.72,25,11,73,2,16,19,120,2.9,C2S1,1.4,MR
403,MEDAK,Chegunta,Chandiapet,1349,78.46,17.98,528,premonsoon 2021,7.3,379,243,0,150,30,0.61,3,9,37,1,24,15,120,1.47,C2S1,0.6,P.S.
404,MEDAK,Chilipade,Chilipade,3101,78.12,17.87,,premonsoon 2021,8.77,1141,730,30,300,150,1.26,17,13,169,3,24,39,220,4.95,C3S1,2.2,MR
405,MEDAK,Havelighanpur,Mutayapally,1350,78.22,18.08,439,premonsoon 2021,8.47,472,302,20,100,70,1,2,12,71,2,8,15,80,3.45,C2S1,0.8,P.S.
406,MEDAK,Havelighanpur,Nagaram (Fareedpur),1351,78.2,18.07,432,premonsoon 2021,8.13,446,285,0,120,60,0.86,4,8,35,2,24,19,140,1.29,C2S1,-0.4,P.S.
407,MEDAK,Kowdipally,Kowdipally,1352,78.21,17.9,500,premonsoon 2021,7.48,1230,787,0,440,100,0.42,15,14,61,6,56,83,480,1.21,C3S1,-0.8,P.S.
408,MEDAK,Kulcharam,Rangampet,1353,78.12,17.95,487,premonsoon 2021,8.36,847,542,10,200,130,0.62,30,17,91,3,24,44,240,2.55,C3S1,-0.6,P.S.
409,MEDAK,Manaharabad,Manaharabad,3102,78.47,17.76,,premonsoon 2021,8.1,1232,788,0,140,190,0.66,213,25,119,19,48,49,320,2.89,C3S1,-3.6,P.S.
410,MEDAK,Medak,Medak,1354,78.27,18.05,465,premonsoon 2021,8.22,1710,1094,0,160,450,0.57,41,30,188,3,64,73,460,3.81,C3S1,-6,P.S.
411,MEDAK,Medak,Pillikotal,1355,78.27,18.04,458,premonsoon 2021,8.08,790,506,0,230,100,0.56,4,16,69,2,40,34,240,1.94,C3S1,-0.2,P.S.
412,MEDAK,Narasapur,Narasapur,1356,78.28,17.74,554,premonsoon 2021,7.96,1593,1020,0,210,320,0.46,104,31,101,3,88,83,560,1.86,C3S1,-7,P.S.
413,MEDAK,Narasingi,Narasingi,3103,78.42,18.05,,premonsoon 2021,8.01,782,500,0,260,70,1.16,20,12,96,1,40,19,180,3.11,C3S1,1.6,MR
